PERMNO,date,TICKER,PRC,VOL,RET
90448,2021-05-28,GLD,178.38000,9968324,0.003770
90448,2021-06-01,GLD,177.89999,9143250,-0.002691
90448,2021-06-02,GLD,178.77000,6613106,0.004890
90448,2021-06-03,GLD,175.27000,10153899,-0.019578
90448,2021-06-04,GLD,177.16000,8375264,0.010783
90448,2021-06-07,GLD,177.87000,7709094,0.004008
90448,2021-06-08,GLD,177.32001,5905832,-0.003092
90448,2021-06-09,GLD,176.98000,6346094,-0.001918
90448,2021-06-10,GLD,177.74001,9896612,0.004294
90448,2021-06-11,GLD,175.74001,7836860,-0.011252
90448,2021-06-14,GLD,174.71001,7733645,-0.005861
90448,2021-06-15,GLD,174.05000,7550154,-0.003778
90448,2021-06-16,GLD,171.11000,16919749,-0.016892
90448,2021-06-17,GLD,165.85001,27232236,-0.030740
90448,2021-06-18,GLD,164.92999,15744310,-0.005547
90448,2021-06-21,GLD,166.95000,8370991,0.012248
90448,2021-06-22,GLD,166.25000,7223919,-0.004193
90448,2021-06-23,GLD,166.14000,8474276,-0.000662
90448,2021-06-24,GLD,166.03999,6903352,-0.000602
90448,2021-06-25,GLD,166.59000,7473679,0.003312
90448,2021-06-28,GLD,166.58000,6508902,-0.000060
90448,2021-06-29,GLD,164.83000,7451415,-0.010505
90448,2021-06-30,GLD,165.63000,7955839,0.004854
90448,2021-07-01,GLD,166.20000,7430497,0.003441
90448,2021-07-02,GLD,167.28999,7873574,0.006558
90448,2021-07-06,GLD,168.12000,7932050,0.004961
90448,2021-07-07,GLD,168.75999,7108909,0.003807
90448,2021-07-08,GLD,168.64999,7244275,-0.000652
90448,2021-07-09,GLD,169.21001,4997398,0.003321
90448,2021-07-12,GLD,169.00000,7315422,-0.001241
90448,2021-07-13,GLD,169.22000,7040277,0.001302
90448,2021-07-14,GLD,171.03999,8830335,0.010755
90448,2021-07-15,GLD,171.07001,6520126,0.000175
90448,2021-07-16,GLD,169.41000,9460348,-0.009704
90448,2021-07-19,GLD,169.61000,6707365,0.001181
90448,2021-07-20,GLD,169.39000,6540058,-0.001297
90448,2021-07-21,GLD,168.75999,4622581,-0.003719
90448,2021-07-22,GLD,169.09000,4793605,0.001955
90448,2021-07-23,GLD,168.56000,5831463,-0.003134
90448,2021-07-26,GLD,168.16000,5229817,-0.002373
90448,2021-07-27,GLD,168.44000,6300183,0.001665
90448,2021-07-28,GLD,169.28999,7905846,0.005046
90448,2021-07-29,GLD,171.17000,8119591,0.011105
90448,2021-07-30,GLD,169.82001,7391706,-0.007887
90448,2021-08-02,GLD,169.61000,10783240,-0.001237
90448,2021-08-03,GLD,169.49001,5402340,-0.000707
90448,2021-08-04,GLD,169.53000,9796349,0.000236
90448,2021-08-05,GLD,168.86000,7893245,-0.003952
90448,2021-08-06,GLD,164.64000,13547643,-0.024991
90448,2021-08-09,GLD,161.72000,11546973,-0.017736
90448,2021-08-10,GLD,161.77000,6870766,0.000309
90448,2021-08-11,GLD,164.00000,7382417,0.013785
90448,2021-08-12,GLD,164.03999,5222080,0.000244
90448,2021-08-13,GLD,166.39000,7466887,0.014326
90448,2021-08-16,GLD,167.22000,7781796,0.004988
90448,2021-08-17,GLD,166.97000,7106992,-0.001495
90448,2021-08-18,GLD,167.10001,7697931,0.000779
90448,2021-08-19,GLD,166.61000,6934268,-0.002932
90448,2021-08-20,GLD,166.70000,7154348,0.000540
90448,2021-08-23,GLD,168.73000,8190548,0.012178
90448,2021-08-24,GLD,168.64999,4519173,-0.000474
90448,2021-08-25,GLD,167.48000,5588751,-0.006937
90448,2021-08-26,GLD,167.67000,4371866,0.001134
90448,2021-08-27,GLD,170.19000,10036431,0.015030
90448,2021-08-30,GLD,169.35001,3768628,-0.004936
90448,2021-08-31,GLD,169.69000,6336002,0.002008
90448,2021-09-01,GLD,169.70000,4761265,0.000059
90448,2021-09-02,GLD,169.25000,4599879,-0.002652
90448,2021-09-03,GLD,171.06000,8353407,0.010694
90448,2021-09-07,GLD,167.71001,10004902,-0.019584
90448,2021-09-08,GLD,167.28999,6572566,-0.002504
90448,2021-09-09,GLD,168.03000,6635437,0.004423
90448,2021-09-10,GLD,167.17999,7422139,-0.005059
90448,2021-09-13,GLD,167.74001,5468447,0.003350
90448,2021-09-14,GLD,168.82001,7920281,0.006439
90448,2021-09-15,GLD,167.83000,5614746,-0.005864
90448,2021-09-16,GLD,164.03000,11775729,-0.022642
90448,2021-09-17,GLD,163.77000,8369324,-0.001585
90448,2021-09-20,GLD,164.94000,7566577,0.007144
90448,2021-09-21,GLD,166.03999,7181458,0.006669
90448,2021-09-22,GLD,165.42000,9777794,-0.003734
90448,2021-09-23,GLD,163.50999,8451899,-0.011546
90448,2021-09-24,GLD,163.30000,6937521,-0.001284
90448,2021-09-27,GLD,163.64000,4942989,0.002082
90448,2021-09-28,GLD,162.05000,9282755,-0.009716
90448,2021-09-29,GLD,161.32001,8360656,-0.004505
90448,2021-09-30,GLD,164.22000,10574824,0.017977
90448,2021-10-01,GLD,164.59000,6654686,0.002253
90448,2021-10-04,GLD,165.36000,7651658,0.004678
90448,2021-10-05,GLD,164.59000,5617283,-0.004657
90448,2021-10-06,GLD,165.03000,6067156,0.002673
90448,2021-10-07,GLD,164.16000,4791505,-0.005272
90448,2021-10-08,GLD,164.23000,8536109,0.000426
90448,2021-10-11,GLD,163.92000,3820087,-0.001888
90448,2021-10-12,GLD,164.66000,5453049,0.004514
90448,2021-10-13,GLD,167.59000,11118291,0.017794
90448,2021-10-14,GLD,168.00000,5083847,0.002446
90448,2021-10-15,GLD,165.33000,8699223,-0.015893
90448,2021-10-18,GLD,164.92000,4029594,-0.002480
90448,2021-10-19,GLD,165.45000,6588473,0.003214
90448,2021-10-20,GLD,166.89999,5022036,0.008764
90448,2021-10-21,GLD,166.75000,4412389,-0.000899
90448,2021-10-22,GLD,167.77000,10703927,0.006117
90448,2021-10-25,GLD,168.92999,4881346,0.006914
90448,2021-10-26,GLD,167.67999,6658890,-0.007400
90448,2021-10-27,GLD,168.12000,5823080,0.002624
90448,2021-10-28,GLD,168.08000,7000717,-0.000238
90448,2021-10-29,GLD,166.64999,7531872,-0.008508
90448,2021-11-01,GLD,167.52000,4975560,0.005221
90448,2021-11-02,GLD,167.16000,3760736,-0.002149
90448,2021-11-03,GLD,165.77000,9055208,-0.008315
90448,2021-11-04,GLD,167.64999,6656097,0.011341
90448,2021-11-05,GLD,169.84000,9368948,0.013063
90448,2021-11-08,GLD,170.45000,4966135,0.003592
90448,2021-11-09,GLD,171.28999,5781180,0.004928
90448,2021-11-10,GLD,173.14999,11461779,0.010859
90448,2021-11-11,GLD,174.12000,5959640,0.005602
90448,2021-11-12,GLD,174.45000,7894848,0.001895
90448,2021-11-15,GLD,174.17999,5630808,-0.001548
90448,2021-11-16,GLD,172.92000,8667323,-0.007234
90448,2021-11-17,GLD,174.50000,6523061,0.009137
90448,2021-11-18,GLD,173.94000,6253445,-0.003209
90448,2021-11-19,GLD,172.61000,8787253,-0.007646
90448,2021-11-22,GLD,168.74001,13100511,-0.022420
90448,2021-11-23,GLD,167.28000,8053370,-0.008652
90448,2021-11-24,GLD,167.12000,5359457,-0.000957
90448,2021-11-26,GLD,166.85001,9605192,-0.001616
90448,2021-11-29,GLD,166.62000,7394940,-0.001379
90448,2021-11-30,GLD,165.50000,12925270,-0.006722
90448,2021-12-01,GLD,166.16000,7825484,0.003988
90448,2021-12-02,GLD,165.24001,9604118,-0.005537
90448,2021-12-03,GLD,166.63000,9507938,0.008412
90448,2021-12-06,GLD,166.22000,4813624,-0.002461
90448,2021-12-07,GLD,166.81000,4900713,0.003549
90448,2021-12-08,GLD,166.89999,4288935,0.000540
90448,2021-12-09,GLD,165.88000,4913771,-0.006111
90448,2021-12-10,GLD,166.58000,6450614,0.004220
90448,2021-12-13,GLD,167.00000,6610673,0.002521
90448,2021-12-14,GLD,165.44000,8637879,-0.009341
90448,2021-12-15,GLD,166.14999,14231184,0.004292
90448,2021-12-16,GLD,168.16000,11186197,0.012098
90448,2021-12-17,GLD,167.80000,9867792,-0.002141
90448,2021-12-20,GLD,167.09000,6972959,-0.004231
90448,2021-12-21,GLD,167.02000,4548504,-0.000419
90448,2021-12-22,GLD,168.59000,4672941,0.009400
90448,2021-12-23,GLD,168.97000,4551124,0.002254
90448,2021-12-27,GLD,169.37000,4763297,0.002367
90448,2021-12-28,GLD,168.64000,4545714,-0.004310
90448,2021-12-29,GLD,168.59000,5889714,-0.000297
90448,2021-12-30,GLD,169.80000,5426311,0.007177
90448,2021-12-31,GLD,170.96001,7039330,0.006832
90448,2022-01-03,GLD,168.33000,9014423,-0.015384
90448,2022-01-04,GLD,169.57001,6965598,0.007367
